"Campaign Id","Campaign Name",Channel,Status,"Campaign Type","Message Type","Split Id",Sender,"Subject line or Title",Entered,"Sent Date","Published Time",Published,Sent,"Sent %",Delivered,"Delivered %","Amplified Delivery","Total Opened/Read","Unique Opened","Unique Opened %","Total Clicked","Unique Clicked","Unique Clicked %",Conversions,"Conversion %","Unique Conversions",Revenue,"Not Sent","Not Sent %",Unsubscribed,"Unsubscribed %",Bounce,"Bounce %",Abuse,"Abuse %",Forward,Tags,"List Names","List IDs","Segment Names","Segment IDs","UDT Names","UDT IDs","Msg Size","App Name",OS,"All Users","Rich Type","Total AMP Opened","Unique AMP Opened ","Total HTML Opened","Unique HTML Opened","Total AMP Clicked","Unique AMP Clicked","Total HTML Clicked","Unique HTML Clicked","Total AMP Submission","Unique AMP Submission"
19054,"Personalized Add Cash Offer 18 November",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Maha Savings Offer is here! Check Now","2022-11-18 14:30:27","2022-11-18 15:12:13","2022-11-18 15:10:27",138638,138638,100,137986,99.53,NA,5076,4562,3.29,82,65,0.05,NA,NA,NA,NA,0,0,46,0.03,652,0.47,0,0,0,"ADD CASH OFFER","Personalized Add cash Offer 18 Nov",12508,,,,,9,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28227,"all games upsell and benefit 18 nov","App Push",Suspended,Regular,NA,0,NA,"Aisa offer baar baar nahi aata ✨","2022-11-18 10:38:23",,"2022-11-18 15:06:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games upsell 18 nov","12521,12523",,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28227,"all games upsell and benefit 18 nov","App Push",Suspended,Regular,NA,0,NA,"Aisa offer baar baar nahi aata ✨","2022-11-18 10:38:23",,"2022-11-18 15:06:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games upsell 18 nov","12521,12523",,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28228,"games reminder 18 nov","App Push",Sent,Regular,NA,0,NA,"We are here to remind you...","2022-11-18 10:38:29",,"2022-11-18 15:06:00",6,6,100,5,83.33,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games reminder 18 nov",12526,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28228,"games reminder 18 nov","App Push",Sent,Regular,NA,0,NA,"We are here to remind you...","2022-11-18 10:38:29",,"2022-11-18 15:06:00",555,555,100,369,66.49,0,NA,NA,NA,3,3,0.54,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games reminder 18 nov",12526,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28229,"rummy reminder 18 nov","App Push",Sent,Regular,NA,0,NA,"Aaj bhi sirf kaam hi karoge?","2022-11-18 10:39:52",,"2022-11-18 15:06:00",5,5,100,2,40,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,"Rummy reminder 18 nov",12520,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28229,"rummy reminder 18 nov","App Push",Sent,Regular,NA,0,NA,"Aaj bhi sirf kaam hi karoge?","2022-11-18 10:39:52",,"2022-11-18 15:06:00",767,767,100,478,62.32,0,NA,NA,NA,7,7,0.91,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,"Rummy reminder 18 nov",12520,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28230,"rummy upsell 18 nov","App Push",Sent,Regular,NA,0,NA,"Aaj khelo Rummy Discount ke saath ♠️","2022-11-18 10:39:59",,"2022-11-18 15:06:00",119,119,100,58,48.74,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,"Rummy upsell 18 nov",12522,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28230,"rummy upsell 18 nov","App Push",Sent,Regular,NA,0,NA,"Aaj khelo Rummy Discount ke saath ♠️","2022-11-18 10:39:59",,"2022-11-18 15:06:00",6043,6043,100,3787,62.67,0,NA,NA,NA,40,40,0.66,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,"Rummy upsell 18 nov",12522,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28232,"rummy Dormant and benefit 18 nov","App Push",Sent,Regular,NA,0,NA,"Hume lagta hai ki...","2022-11-18 10:41:05",,"2022-11-18 15:06:00",203,203,100,86,42.36,2,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,"Rummy benefit 18  nov,Rummy dormant 18 nov","12524,12525",,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28232,"rummy Dormant and benefit 18 nov","App Push",Sent,Regular,NA,0,NA,"Hume lagta hai ki...","2022-11-18 10:41:05",,"2022-11-18 15:06:00",8160,8160,100,4339,53.17,0,NA,NA,NA,46,46,0.56,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,"Rummy benefit 18  nov,Rummy dormant 18 nov","12524,12525",,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28237,"all games upsell and benefit 18 nov","App Push",Sent,Regular,NA,0,NA,"Aisa offer baar baar nahi aata ✨","2022-11-18 12:24:06",,"2022-11-18 15:06:00",101,101,100,49,48.51,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games benefit 18 nov,Games upsell 18 nov","12523,12527",,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28237,"all games upsell and benefit 18 nov","App Push",Sent,Regular,NA,0,NA,"Aisa offer baar baar nahi aata ✨","2022-11-18 12:24:06",,"2022-11-18 15:06:00",2963,2963,100,1753,59.16,0,NA,NA,NA,18,18,0.61,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games benefit 18 nov,Games upsell 18 nov","12523,12527",,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28240,"UN Rs25 App Crash Offer 18 Nov","App Push",Sent,Regular,NA,0,NA,"₹25 credited to your Wallet 💸","2022-11-18 14:36:20",,"2022-11-18 14:58:02",40,40,100,14,35,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"Unutilized for app crash affected users 20221118",12529,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28240,"UN Rs25 App Crash Offer 18 Nov","App Push",Sent,Regular,NA,0,NA,"₹25 credited to your Wallet 💸","2022-11-18 14:36:20",,"2022-11-18 14:58:02",1543,1543,100,965,62.54,0,NA,NA,NA,51,51,3.31,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"Unutilized for app crash affected users 20221118",12529,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28236,"WBBL Australia Womens T20 lineups out","App Push",Sent,Regular,NA,0,NA,"🏏Australia Women's T20 | Lineups Out","2022-11-18 12:03:52",,"2022-11-18 12:38:46",42659,42659,100,5320,12.47,44,NA,NA,NA,18,18,0.04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out,T20","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28236,"WBBL Australia Womens T20 lineups out","App Push",Sent,Regular,NA,0,NA,"🏏Australia Women's T20 | Lineups Out","2022-11-18 12:03:52",,"2022-11-18 12:38:46",473283,473283,100,209173,44.2,0,NA,NA,NA,2420,2407,0.51,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out,T20","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28235,"Anonymous user 18 Nov 1","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2022-11-18 11:24:54",,"2022-11-18 12:15:00",11189,11189,100,164,1.47,2,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28235,"Anonymous user 18 Nov 1","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2022-11-18 11:24:54",,"2022-11-18 12:15:00",27594,27594,100,8116,29.41,0,NA,NA,NA,28,27,0.1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28234,"Personalized Add Cash Offer 18 Nov","App Push",Sent,Regular,NA,0,NA,"Is Baar karo Maha Savings!","2022-11-18 10:58:34",,"2022-11-18 11:06:45",3297,3297,100,1684,51.08,13,NA,NA,NA,6,6,0.18,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"cashbouns,Offer","Personalized Add cash Offer 18 Nov",12508,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28234,"Personalized Add Cash Offer 18 Nov","App Push",Sent,Regular,NA,0,NA,"Is Baar karo Maha Savings!","2022-11-18 10:58:34",,"2022-11-18 11:06:45",126699,126699,100,69993,55.24,0,NA,NA,NA,455,452,0.36,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"cashbouns,Offer","Personalized Add cash Offer 18 Nov",12508,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28226,"WBBL Australia Womens T20 lineups out","App Push",Sent,Regular,NA,0,NA,"🏏Australia Women's T20 | Lineups Out","2022-11-18 08:44:22",,"2022-11-18 09:29:47",42639,42639,100,5031,11.8,30,NA,NA,NA,10,10,0.02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out,T20","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28226,"WBBL Australia Womens T20 lineups out","App Push",Sent,Regular,NA,0,NA,"🏏Australia Women's T20 | Lineups Out","2022-11-18 08:44:22",,"2022-11-18 09:29:47",473307,473307,100,189009,39.93,0,NA,NA,NA,1448,1437,0.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out,T20","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19053,"New Zealand vs India 10 Days Opener Generic 18 November",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","It's time to grab big winnings in NZ vs IND!","2022-11-18 08:34:39","2022-11-18 09:21:36","2022-11-18 09:19:15",284217,284217,100,283884,99.88,NA,61665,53689,18.89,265,203,0.07,0,0,0,0,0,0,193,0.07,333,0.12,1,0,0,"World T20",,,"10 Days Opener 18 Nov",1092,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28213,"Poker Reminder Generic Campaign 17 November","App Push",Sent,Regular,NA,0,NA,"How good are your 'Bluffing' skills?","2022-11-17 14:39:24",,"2022-11-17 20:45:00",36,36,100,12,33.33,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,MyTeamPoker,"Poker Reminder 17 Nov",12493,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28213,"Poker Reminder Generic Campaign 17 November","App Push",Sent,Regular,NA,0,NA,"How good are your 'Bluffing' skills?","2022-11-17 14:39:24",,"2022-11-17 20:45:00",1018,1018,100,549,53.93,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,MyTeamPoker,"Poker Reminder 17 Nov",12493,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28216,GL_Upsell__AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Mega Contest Mania 🔥","2022-11-17 17:52:26",,"2022-11-17 18:35:00",703,703,100,424,60.31,10,NA,NA,NA,5,5,0.71,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,GL_Upsell__AW_T20i_NZ_vs_IND,12502,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28216,GL_Upsell__AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Mega Contest Mania 🔥","2022-11-17 17:52:26",,"2022-11-17 18:35:00",23151,23151,100,16960,73.26,0,NA,NA,NA,1609,1352,5.84,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,GL_Upsell__AW_T20i_NZ_vs_IND,12502,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28225,MT11_SP_25_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"25% Discount 🤩, 100% Winnings 💰","2022-11-17 18:06:26",,"2022-11-17 18:34:38",233,233,100,114,48.93,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,T20,"MT11 SP 25 Per Discount NZ vs IND 17 Nov",12505,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28225,MT11_SP_25_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"25% Discount 🤩, 100% Winnings 💰","2022-11-17 18:06:26",,"2022-11-17 18:34:38",5745,5745,100,3181,55.37,0,NA,NA,NA,20,20,0.35,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,T20,"MT11 SP 25 Per Discount NZ vs IND 17 Nov",12505,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28217,SL_Upsell__AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Amazing Match 🏏, Amazing Offer 🎁","2022-11-17 17:52:48",,"2022-11-17 18:30:00",325,325,100,187,57.54,3,NA,NA,NA,1,1,0.31,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,SL_Upsell__AW_T20i_NZ_vs_IND,12501,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28217,SL_Upsell__AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Amazing Match 🏏, Amazing Offer 🎁","2022-11-17 17:52:48",,"2022-11-17 18:30:00",11455,11455,100,7656,66.84,0,NA,NA,NA,651,549,4.79,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,SL_Upsell__AW_T20i_NZ_vs_IND,12501,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28218,F2P_P2P_AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Get a chance to Win in Lacs!","2022-11-17 17:53:17",,"2022-11-17 18:30:00",30,30,100,14,46.67,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,F2P_P2P_AW_T20i_NZ_vs_IND,12500,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28218,F2P_P2P_AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Get a chance to Win in Lacs!","2022-11-17 17:53:17",,"2022-11-17 18:30:00",2225,2225,100,1445,64.94,0,NA,NA,NA,85,75,3.37,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,F2P_P2P_AW_T20i_NZ_vs_IND,12500,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28219,H2H_Upsell__AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Need a reason to Smile 😊","2022-11-17 17:53:32",,"2022-11-17 18:30:00",228,228,100,128,56.14,4,NA,NA,NA,3,3,1.32,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,H2H_Upsell__AW_T20i_NZ_vs_IND,12503,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28219,H2H_Upsell__AW_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Need a reason to Smile 😊","2022-11-17 17:53:32",,"2022-11-17 18:30:00",5904,5904,100,4311,73.02,0,NA,NA,NA,507,449,7.61,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,H2H_Upsell__AW_T20i_NZ_vs_IND,12503,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28220,Sleep_Dead_100_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Aaj ki Entry 🆓🆓🆓","2022-11-17 17:53:58",,"2022-11-17 18:30:00",301,301,100,178,59.14,7,NA,NA,NA,3,2,0.66,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Sleep_Dead_100_per_Dis_T20i_NZ_vs_IND,12499,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28220,Sleep_Dead_100_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Aaj ki Entry 🆓🆓🆓","2022-11-17 17:53:58",,"2022-11-17 18:30:00",5690,5690,100,3975,69.86,0,NA,NA,NA,709,581,10.21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Sleep_Dead_100_per_Dis_T20i_NZ_vs_IND,12499,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28221,Sleep_Dead_50_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"50% Discount 🤩, 100% Winnings 💰","2022-11-17 17:54:24",,"2022-11-17 18:30:00",309,309,100,171,55.34,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Sleep_Dead_50_per_Dis_T20i_NZ_vs_IND,12498,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28221,Sleep_Dead_50_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"50% Discount 🤩, 100% Winnings 💰","2022-11-17 17:54:24",,"2022-11-17 18:30:00",9867,9867,100,6697,67.87,0,NA,NA,NA,478,418,4.24,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Sleep_Dead_50_per_Dis_T20i_NZ_vs_IND,12498,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28222,Sleep_Dead_25_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"25% Discount 🤩, 100% Winnings 💰","2022-11-17 17:54:34",,"2022-11-17 18:30:00",1784,1784,100,931,52.19,2,NA,NA,NA,2,2,0.11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Sleep_Dead_25_per_Dis_T20i_NZ_vs_IND,12497,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28222,Sleep_Dead_25_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"25% Discount 🤩, 100% Winnings 💰","2022-11-17 17:54:34",,"2022-11-17 18:30:00",72479,72479,100,46753,64.51,0,NA,NA,NA,1921,1743,2.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Sleep_Dead_25_per_Dis_T20i_NZ_vs_IND,12497,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19051,"NZ vs IND UPTO 50 Per Sleep Dead 17 November",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Avail upto 50% discount in NZ vs IND!","2022-11-17 18:17:21","2022-11-17 18:20:12","2022-11-17 18:19:10",89357,89357,100,88942,99.54,NA,4044,3566,3.99,117,101,0.11,0,0,0,0,0,0,38,0.04,415,0.46,0,0,0,"Australia T20 League","Sleep_Dead_25_per_Dis_T20i_NZ_vs_IND,Sleep_Dead_50_per_Dis_T20i_NZ_vs_IND","12497,12498",,,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28215,Looser_journey_25_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Winners never quit 💪","2022-11-17 17:43:50",,"2022-11-17 18:15:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Looser_journey_25_per_Dis_T20i_NZ_vs_IND,12494,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28215,Looser_journey_25_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Winners never quit 💪","2022-11-17 17:43:50",,"2022-11-17 18:15:00",3,3,100,2,66.67,0,NA,NA,NA,1,1,33.33,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Looser_journey_25_per_Dis_T20i_NZ_vs_IND,12494,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28223,Looser_journey_100_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Aaj Discount Nahi Mila Hai!","2022-11-17 17:54:43",,"2022-11-17 18:15:00",11,11,100,8,72.73,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Looser_journey_100_per_Dis_T20i_NZ_vs_IND,12496,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28223,Looser_journey_100_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Aaj Discount Nahi Mila Hai!","2022-11-17 17:54:43",,"2022-11-17 18:15:00",175,175,100,59,33.71,0,NA,NA,NA,11,10,5.71,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Looser_journey_100_per_Dis_T20i_NZ_vs_IND,12496,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28224,Looser_journey_50_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Winners never quit 💪","2022-11-17 17:55:33",,"2022-11-17 18:15:00",2,2,100,2,100,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Looser_journey_50_per_Dis_T20i_NZ_vs_IND,12495,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28224,Looser_journey_50_per_Dis_T20i_NZ_vs_IND,"App Push",Sent,Regular,NA,0,NA,"Winners never quit 💪","2022-11-17 17:55:33",,"2022-11-17 18:15:00",43,43,100,27,62.79,0,NA,NA,NA,7,7,16.28,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,T20,Looser_journey_50_per_Dis_T20i_NZ_vs_IND,12495,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19052,"Poker 45 Days Opener Generic Email 17 November",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Play Poker and win unlimited cash daily!","2022-11-17 18:08:59","2022-11-17 18:13:17","2022-11-17 18:10:39",311344,311344,100,310125,99.61,NA,10807,10059,3.23,134,113,0.04,NA,NA,NA,NA,0,0,156,0.05,1219,0.39,0,0,0,POKER,,,"45 Days Opener  17 Nov",1091,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19049,"Poker Generic Email 17 November",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Play Poker and win unlimited cash daily!","2022-11-17 18:03:50","2022-11-17 18:08:51","2022-11-17 18:06:21",269974,269974,100,269382,99.78,NA,57153,50105,18.56,195,156,0.06,NA,NA,NA,NA,0,0,151,0.06,592,0.22,0,0,0,POKER,,,"10 Days Opener 17 Nov",1090,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28214,"Anonymous user 17 Nov 2","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2022-11-17 15:59:37",,"2022-11-17 17:15:00",11188,11188,100,163,1.46,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28214,"Anonymous user 17 Nov 2","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2022-11-17 15:59:37",,"2022-11-17 17:15:00",27590,27590,100,8259,29.93,0,NA,NA,NA,30,30,0.11,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19048,"Rummy Generic Email for Tamil Nadu users 17 November",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Play Rummy now & grab exciting winnings!","2022-11-17 15:09:35","2022-11-17 15:13:25","2022-11-17 15:11:44",198190,198190,100,190315,96.03,NA,12911,11411,5.76,393,342,0.17,NA,NA,NA,NA,0,0,370,0.19,7875,3.97,6,0,0,Rummy,"TAMIL NADU Rummy Users 16 Nov",12480,,,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28208,"all games upsell and benefit 17 nov","App Push",Sent,Regular,NA,0,NA,"Amazing Games | Amazing Discounts","2022-11-17 13:51:59",,"2022-11-17 15:06:00",109,109,100,51,46.79,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"New Games","Games benefit 17 nov,Games upsell 17 nov","12488,12490",,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
